Variable,n,nmiss,n_pct,nmiss_pct,Type,dev_cat,Definition
BBRR2_PP_UGNOCOMP_MAKEPROG,710,5169,0.12076883823779554,0.8792311617622045,num,repayment,Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers making progress after 2 years
BBRR2_PP_UGNOCOMP_PAIDINFULL,508,5371,0.08640925327436638,0.9135907467256336,num,repayment,Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers paid in full after 2 years
BBRR2_PP_UGNOCOMP_DISCHARGE,56,5823,0.00952542949481204,0.990474570505188,num,repayment,Percentage of undergraduate non-completer undergraduate student Parent PLUS Loan borrowers with all loans discharged after 2 years
BBRR2_PP_UGUNK_N,1624,4255,0.27623745534954924,0.7237625446504508,integer,repayment,Undergraduate unknown completion status undergraduate student Parent PLUS Loan borrower-based 2-year borrower count
BBRR2_PP_UGUNK_DFLT,134,5745,0.0227929920054431,0.9772070079945568,num,repayment,Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers in default after 2 years
BBRR2_PP_UGUNK_FBR,413,5466,0.07025004252423882,0.9297499574757612,num,repayment,Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers in forbearance after 2 years
BBRR2_PP_UGUNK_DFR,305,5574,0.05187957135567273,0.9481204286443272,num,repayment,Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers in deferment after 2 years
BBRR2_PP_UGUNK_NOPROG,738,5141,0.12553155298520158,0.8744684470147984,num,repayment,Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers not making progress after 2 years
BBRR2_PP_UGUNK_MAKEPROG,477,5402,0.08113624766116687,0.9188637523388332,num,repayment,Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers making progress after 2 years
BBRR2_PP_UGUNK_PAIDINFULL,456,5423,0.07756421160061235,0.9224357883993876,num,repayment,Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers paid in full after 2 years
BBRR2_PP_UGUNK_DISCHARGE,13,5866,0.00221126041843851,0.9977887395815614,num,repayment,Percentage of undergraduate unknown completion status undergraduate student Parent PLUS Loan borrowers with all loans discharged after 2 years
FEDSCHCD,5874,5,0.9991495152236776,8.504847763225039e-4,character,root,Federal School Code
